,tweet_id,retweet_count,favorite_count,cleaned_tweet,length_before,length_after,ratio_of_length,number_of_upper_chars,has_question_marks,number_of_question_marks,has_exclamations,number_of_exclamation_marks,label
236,1235811829751799810,1944,11357,সাম্প্রদায়িক বিদ্বেষের ভাইরাস করোনার ভাইরাসের চেয়ে মারাত্মক!,59,59,1.0,2,0,0,1,1,0
237,1235785921318072320,2138,5436,"attempt by @realdonaldtrump to minimize coronavirus has not aged well. according to @nytimes, there are over 215 cases &amp; 14 deaths, including 56 new cases today. due to lack of testing by administration, we still don’t know extent of the virus spread. URL",281,259,0.9217081850533808,10,0,0,0,0,1
238,1235617743161815041,2546,7819,করোনার ভাইরাস অস্থায়ী। ঘরের সংগীত চিরকালের জন্য,50,49,0.98,4,0,0,0,0,0
239,1235941267047174150,1894,4038,আপনার অনুমোদনের নম্বরগুলি সাহায্যের জন্য করোনাভাইরাস ভুক্তভোগীদের পরীক্ষা অস্বীকার করা হত্যার চেষ্টা বলে বিবেচিত হওয়া উচিত। URL টি,129,109,0.8449612403100775,4,0,0,0,0,0
240,1235801885354758144,3079,7134,করোনভাইরাস 19 টি বাতিল! URL টি,60,37,0.6166666666666667,11,0,0,1,1,0
241,1236060750210387970,6094,29801,আপনি করোনার বিষয়ে টুইট করছেন কিন্তু কর্ণিশিয়ান স্মেথ নয়,51,51,1.0,1,0,0,0,0,0
242,1235350438658134019,4976,11612,পুরো সমগ্র বিশ্ব: করোনার ভাইরাস বিপজ্জনক। জ্যামাইকানস: ইউআরএল,86,65,0.7558139534883721,7,0,0,0,0,0
243,1235882155357728771,2050,16442,"ইউআরএল ইউআরএল ""আপনি দেখতে পাবেন যে কফিন এটি সেখানে""",89,48,0.5393258426966292,5,0,0,0,0,0
244,1236071277955252226,9802,47001,"প্রতিকূল মহাশূন্য এলিয়েনদের আক্রমণের মতো কোভিড -১৯ হ'ল ​​মানব প্রজাতির শত্রু যা আলোচনা করবে না। এটি আপনার জাতীয়তা, আদর্শ, রাজনীতি বা ধর্মের বিষয়ে চিন্তা করে না। আমাদের সকলের এই শত্রুটির বিরুদ্ধে লড়াই করার বিশ্বব্যাপী প্রচেষ্টা প্রয়োজন, বিজ্ঞানের দ্বারা পরিচালিত এবং যাদুকরী চিন্তাভাবনার দ্বারা নয়। URL টি",300,280,0.9333333333333333,10,0,0,0,0,1
245,1235966384053485568,1934,6611,"শুক্রবার এর মাথাই ফুক্স, আপনি করোনার রস এবং একটি শ্বাস প্রশ্বাসের মুখের সাথে ভরা বাদামের বস্তা দিয়ে দেখিয়ে দিচ্ছেন .....",110,110,1.0,3,0,0,0,0,0
246,1235586819795947521,3374,4528,ভিডিও: মক্কার পবিত্র মসজিদে পবিত্র কাবার চারপাশের অঞ্চলটি করোন ভাইরাসের ভয়ের কারণে এবং তীর্থযাত্রীদের সুরক্ষার জন্য অস্থায়ীভাবে এটিকে পরিষ্কার ও জীবাণুমুক্ত করার জন্য লোকেদের খালি করা হয়েছিল। URL টি,231,208,0.9004329004329005,16,0,0,0,0,1
247,1235521471587299329,5914,23519,টিকটকে সরকারীভাবে দোহ! এই টিকটোক ভিডিওতে কোভিড -19 এর বিরুদ্ধে সুরক্ষামূলক ব্যবস্থা শিখুন! সমবায় চ্যালেঞ্জ যোগদান! আইডিতে দোহের অফিসিয়াল টিকটোক অ্যাকাউন্টটি অনুসরণ করুন: দোহগোভ ইউআরএল,205,179,0.8731707317073171,44,0,0,1,3,0
248,1235703439688175618,2339,3921,"প্রাথমিকভাবে অস্বীকার করার জন্য এবং পরে কোভিড ১৯ পরীক্ষা করতে দেরি করার জন্য একজন নার্স - করোনাভাইরাসের সংস্পর্শে এবং পৃথক রোগে অসুস্থ — হাতুড়ি @ সিডিসিগোভকে। ""কী হাস্যকর এবং অশিক্ষিত প্রতিক্রিয়া ... এটি জনস্বাস্থ্যের জরুরি অবস্থা” "" এইচ / টি @ আইআম_ব্রোকস্মিথ @ জাতীয়করণের ইউআরএল",272,246,0.9044117647058824,32,0,0,0,0,1
249,1235912217943355392,2078,3524,"মার্চ 6th ষ্ঠ বিকাল ৩ টায় কেএসটি হিসাবে বিটিসর্মি প্রায় দান করেছিলেন। 50 দিনের মধ্যে কোভিড -19 ত্রাণের জন্য 505,500,000 জিতেছে !! @bts_twt ইউআরএল",140,109,0.7785714285714286,27,0,0,1,2,1
250,1235735428872974340,1574,3653,"রাষ্ট্রপতি ট্রাম্প কোভিড -১৯ এর জন্য একটি নিরাময়ের ব্যবস্থা করতে পারেন এবং আমরা টিডিএস ভিড়ের কাছ থেকে 'আমার নিরাময় নয়' শুনতাম। তারা বলে আমরা একটি সম্প্রদায়, যখন বাস্তবে আমরা পরিবার। টিম ট্রাম্প একটি রাজবংশ এবং এই রাজবংশ তাকে পুনরায় নির্বাচিত করতে চলেছে। landslide2020",236,233,0.9872881355932204,14,0,0,0,0,0
251,1235751746107879424,1877,3741,"@ রিয়ালডোনাল্ড ট্রাম্প এবং ক্রোনিজ করোনাভাইরাসউব্রেককে ছাড়িয়ে যাওয়ার পরে, পেন্স এখন স্বীকার করেছে যে পর্যাপ্ত করোনভাইরাস টেস্ট কিট নেই। বিশেষজ্ঞরা (আমাকে সহ) কয়েক সপ্তাহ ধরে এটি দেখতে পেয়েছেন এবং পয়েন্ট-অফ-কেয়ার কোভিড ১৯ টি পরীক্ষার আহ্বান জানিয়েছেন। তাদের অক্ষমতা জীবন ব্যয় করতে হবে। @thespybrief",279,272,0.974910394265233,13,0,0,0,0,1
252,1235661301835235328,1898,2122,হংকংগাররা উপযুক্ত কারণেই তাদের নিজস্ব সরকারকে না শোনার সিদ্ধান্ত নিয়েছিল এবং নিজেদের সুরক্ষার জন্য মুখোশ পরার সিদ্ধান্ত নিয়েছিল। এই তালিকার বেশিরভাগ দেশের তুলনায় হংকংয়ের করোনভাইরাস পথে প্রথম ঘটনা ঘটেছে এবং এর পরে এর ক্ষেত্রে প্রায় কোনও কমই দেখা যায়নি।,279,276,0.989247311827957,4,0,0,0,0,1
253,1235778760932196357,2745,10066,সুতরাং স্থানীয় সংক্রমণ আছে। আপনার হাত ধুয়ে নিন দয়া করে মানুষের কাশি বা হাঁচিবেন না।,95,95,1.0,3,0,0,0,0,0
254,1235407182168023040,4735,22770,"কেরালা ভারতের একমাত্র রাজ্য যা সফলভাবে ৩ টি মারাত্মক ভাইরাস, করোনা, নিপা এবং বিজেপি বন্ধ করেছিল।",99,99,1.0,7,0,0,0,0,1
255,1235676894026231812,2373,2986,this latest report of sars-like lung damage is consistent with prior clinical reports of coronavirus cases from china. at least 1 patient who survived covid19 later received a lung transplant due to permanent fibrosis ('scarring') of his lungs. URL,272,248,0.9117647058823529,16,0,0,0,0,1
256,1234756199335133184,11560,9633,আমার বিহুন সুপার সাম্বল হিটম ছাড়া নিখুঁত নয়,49,47,0.9591836734693877,1,0,0,0,0,0
257,1235717251753369600,1671,5107,"মার্কিন সরকারকে দেওয়া অনুদান মার্কিন যুক্তরাষ্ট্রের একটি নির্দিষ্ট অফিস দ্বারা পরিচালিত হয় কোষাগার; আপনি ""স্বাস্থ্যের জন্য সহকারী সচিবের অফিসে"" একটি চেক প্রেরণ করেন না - URL দেখুন",192,171,0.890625,15,0,0,0,0,1
258,1235949880952094720,1618,8524,সুতরাং আজকের জন্য এখানে একটি প্রশ্ন রয়েছে: আপনি যদি সিটল অঞ্চলে ডাক্তার হন তবে আপনি কি আজকের মতো পরীক্ষা করা উচিত বলে মনে করেন এমন কোনও রোগীর জন্য কোভিড -১৯ পরীক্ষা করতে পারেন? এলাকার প্রকৃত চিকিত্সা পেশাদারদের কাছ থেকে শুনতে আগ্রহী।,223,223,1.0,8,1,1,0,0,0
259,1235714445747179520,1883,21051,আমরা কী বলতে পারি যে '16 জনের পরীক্ষা করা হয়েছে',61,61,1.0,0,0,0,0,0,0
260,1235714668833828864,1625,7666,"এই করোনভাইরাস জরুরী প্রতিক্রিয়া প্যাকেজটি আমাদের সরকারকে এই জনস্বাস্থ্য সংকট মোকাবিলা করার জন্য প্রয়োজনীয় সংস্থানগুলি দেয় - অন্যান্য গুরুত্বপূর্ণ উদ্যোগ থেকে একটি পয়সা চুরি না করে। আমার স্বাক্ষর সহ, এটি রাষ্ট্রপতির ডেস্কে যায়। URL টি",261,240,0.9195402298850575,5,0,0,0,0,1
261,1235545254347984897,2463,6171,ভাইরাস আমাদের ভ্রমণ প্রয়োজন। আসুন আমরা সচেতন ও দায়িত্বশীল পদক্ষেপের মাধ্যমে 'ভাইরাসকে পরাজিত করি'। ভাইরাসগুলি আপনার এবং জাতির জীবনকে স্থানচ্যুত এবং ব্যাহত করার অনুমতি দেবেন না। - এসএজি করোনাভাইরাস,185,184,0.9945945945945946,14,0,0,0,0,0
262,1235911492932956160,1758,4442,"nero's fiddling again. as people die &amp; his administration fumbles the covid-19 response, donald trump is taking another taxpayer-funded vacation to his private luxury resort. i'm really trying hard to comply with a social media policy that surely bans cursing out a corrupt potus.",284,284,1.0,85,0,0,0,0,1
263,1235788042889318400,1762,3874,"ভাল, আমরা এখানে এটি আগে বলা, আমরা না? বা কমপক্ষে প্রথমটির মধ্যে ... এটি সুসংবাদ হবে।",97,97,1.0,3,1,1,0,0,0
264,1235840256831709184,1717,7110,"taiwan’s ability to contain the covid19 outbreak is a tribute to our unity &amp; resilience. it also speaks to the collaboration between our government, people, &amp; the many private businesses that have ramped up production to protect public health &amp; make the impossible possible: URL",312,290,0.9294871794871795,10,0,0,0,0,1
265,1235829825706680322,1056,2436,"প্রিয় @ স্টেটেপ্ট: @ হাউজফরাইএন বিষয়ক কমিটিতে গত সপ্তাহে একটি অনুস্মারক, @secpompeo times বার অস্বীকার করতে অস্বীকার করেছিল যে করোনাভাইরাসটি একটি প্রতারণা। URL টি",167,145,0.8682634730538922,13,0,0,0,0,1
266,1235964038242340866,1096,1439,টার্কির সাথে অদ্ভুত কিছু চলছে এটি কার করোনার ভাইরাস সম্পর্কে প্রমাণ দিতে অস্বীকার করছে। গুজব রয়েছে যে সমস্যাটি ইরানের মতো প্রায়। কিছু ক্ষেত্রে তুরস্কের বিমান সংস্থাগুলিতে রিপোর্ট করা হয়েছে। তারা প্রমাণ দেয় না যেহেতু তা দেউলিয়ার URL এর প্রান্তে রয়েছে,301,281,0.9335548172757475,22,0,0,0,0,1
267,1235582989511213056,971,2741,"জাপান: ক্লোজ স্কুল ইটালি: ক্লোজ স্কুল এবং ফুটবল গেমস চীন: সবকিছু বন্ধ করে অলিম্পিক; ট্রাম্প বাতিল করতে পারে: করোনাভাইরাস একটি প্রতারণা, আমার কুঁচি বিশেষজ্ঞরা ভুল, এবং আপনার কাজ এবং স্কুলে যাওয়া উচিত। ট্রাম্পায়রাস কোভিড 19 করোন ভাইরাস",244,238,0.9754098360655737,14,0,0,0,0,1
268,1235586291200389120,779,1214,"বাধা দেবেন না! দোষারোপ 4 করোনভাইরাসচিনা আমাদের নতুন অশুভ সাম্রাজ্য 4 এর প্রচ্ছদকে 2 একক করে তুলবে। এই মহামারীটি কেবল চীনা মানুষকেই নয়, সমগ্র অঞ্চলে মানুষকে হত্যা করছে। ওহান ভুক্তভোগীরা উপ-প্রিমিয়ার পরিদর্শনকালে ভুয়া চিৎকার করেছে। URL টি",275,244,0.8872727272727273,13,0,0,1,1,1
269,1236034841860136960,705,990,"dear patriots, who else finds it strange that the fakenewsmedia continues to spew this coronavirus scare &amp; daily gives us the death tolls from this illness... when they could care less about how many deaths occur every minute from abortions??",251,246,0.9800796812749004,6,1,2,0,0,1
270,1235973434095669254,375,523,6 mar 20 | 7pm gmt+2  of confirmed covid19 cases in the region afghanistan 1 bahrain 56 egypt 15 ir iran 4747 incl 124 deaths iraq 38 incl 2 deaths jordan 1 kuwait 58 lebanon 16 morocco 2 oman 16 opt 7 pakistan 6 qatar 11 tunisia 1 ksa 5 uae 29 URL,304,248,0.8157894736842105,42,0,0,0,0,1
271,1236036720656650240,478,594,"ট্রাম্প প্রচারে 'মিথ্যা ও মানহানিকর' 'রুশিয়া রুশিয়া' বক্তব্যকে কেন্দ্র করে সিএনএন মামলা করেছে, লক্ষ লক্ষ লোকসানের ক্ষতি চেয়েছে। জাল নিউজ মিডিয়াস করোনভাইরাস থেকে খারাপ। জনগণের শত্রু! মহান জাগরণ। আপনি এখন খবর। হ্যান্ডেল ডাব্লু / যত্ন। q Qanon Trump2020 kag kag2020 wwg1wga URL",302,273,0.9039735099337748,51,0,0,1,1,1
272,1235921373991546882,280,520,"কোভিড ১৯ থেকে আরও তিনজন ইরানীয় কর্মকর্তা মারা গেছেন বলে জানা গেছে। হয় রাজনীতিবিদ হওয়া আপনাকে করোন ভাইরাস থেকে অতিরিক্ত সংবেদনশীল করে তোলে, বা রোগের বিস্তারটি সরকার স্বীকারের চেয়ে বেশি মাত্রার অর্ডার হয়: ইউআরএল",244,223,0.9139344262295082,14,0,0,0,0,1
273,1235938655249870848,230,903,@ রিয়ালডোনাল্ড ট্রাম্প ডোনাল্ড ট্রাম্প আটলান্টায় সিডিসিতে তাঁর ভ্রমণ বাতিল করেছেন কারণ একজনের অভিযোগ রয়েছে যে করোন ভাইরাস ছিল ?? ভন্ড ইউআরএল,148,126,0.8513513513513513,11,1,2,0,0,1
274,1235936415516700675,204,376,"এটি আপনাকে অবাক করে তোলে। আপনি যদি কেবল একটি প্রতারণা, বা খারাপ ফ্লু থেকে দূরে থাকেন তবে কেন আপনি একটি দর্শন বাতিল করবেন? জারমাফোবেট্র্যাম্পের 2 মান রয়েছে। কোভিড -19-এ সংক্রামিত প্রত্যেক ব্যক্তি এখনও কাজ করতে যেতে পারে, যদি না তিনি প্রধান ইউআরএল হাড়ের লোক হন",247,222,0.8987854251012146,16,1,1,0,0,1
275,1235563421459976193,2593,7696,সতর্কতা: এই লোকটি জোটবদ্ধ ছদ্মবেশী সাম্রাজ্যের রাজা। তিনি যা বলেন বা লেখেন কিছুই বিশ্বাস করবেন না। তিনি খাঁটি বিশৃঙ্খলা।,128,119,0.9296875,14,0,0,0,0,1
276,1235908760620748800,256,504,গণমাধ্যম আমাদেরকে জাল মামলা সম্পর্কিত প্রশ্নে বোমা মারছে। আমি এক যারা প্রথম জানতে হবে। আমি আপনাকে জাল নিউজ করোন ভাইরাস URL থেকে বিরত থাকার জন্য অনুরোধ করছি,165,144,0.8727272727272727,7,0,0,0,0,1
277,1235902012375674881,186,197,"নিউইয়র্ক এগ্রি টেলিগ্রাফিক জিম্বাকারকে জাল কর্নাভাইরাস নিরাময় বিক্রয় বন্ধের জন্য সতর্ক করেছে লিঃ আঃ এর স্বাস্থ্যসেবা ব্যুরোর প্রধান, বৃহস্পতিবার বেকারকে একটি থামিয়ে এবং নিষেধাজ্ঞার চিঠি পাঠিয়েছেন আইনী পদক্ষেপ মোগ ব্লুওয়েভ ২০২০ ম্যাগ খ্রিস্টান ইউআরএল",276,244,0.8840579710144928,53,0,0,0,0,1
278,1235817262847635457,168,645,"করোনার ভাইরাস দক্ষিণ আফ্রিকা পৌঁছানোর আগে, ট্রেভর নোয়া প্রতিদিনের অনুষ্ঠানে মজা করে বলেন যে আমরা চীন এবং তাদের নকল জিনিসগুলির কারণে মারা যাব। কিছু আমেরিকান ক্ষুব্ধ হয়েছেন যে তিনি এমন মারাত্মক পরিস্থিতি নিয়ে মজা করছেন এবং তিনি ছিলেন like",258,258,1.0,10,0,0,0,0,1
279,1234964653014384644,21827,63912,"যেহেতু এটি কখনই মিডিয়া দ্বারা রিপোর্ট করা হবে না, তাই আমি এই চেকটির একটি অনুলিপি ভাগ করতে চেয়েছিলাম। @ রিয়েলডোনাল্ড ট্রাম্প এই ত্রৈমাসিকায় আবারও যুক্তরাষ্ট্রে সরকার back don ""তার বেতন অনুদান দিচ্ছেন, এটি @hhsgov কে কর্নাভাইরাসকে মোকাবেলা করতে, ধারণ করতে এবং লড়াই করার জন্য অনুদান দেওয়া হবে। ইউনাইটেড স্টেটস অফ ইউনাইটেড স্টেটস ফ্ল্যাগ",319,313,0.9811912225705329,19,0,0,0,0,1
280,1234869939720216578,21057,49829,"ধন্যবাদ, মাইকেল ব্লুমবার্গ আমেরিকাতে সবচেয়ে নিখুঁত ব্যক্তি দ্বারা করোনাভাইরাস ছড়িয়ে দেওয়ার পথে একটি সামান্য (অজান্তেই) ডেমোটি এখানে রয়েছে: আপনার লালা ভেজানো আঙ্গুলের সাহায্যে যতটা সম্ভব সম্প্রদায়ের খাবারের স্পর্শ করুন। minimikebloomberg droolingbloomberg",257,252,0.980544747081712,10,0,0,0,0,0
281,1234873136304267267,18118,73031,"লোকেরা, যখন আপনি বলছেন ""করোনার ভাইরাস কোনও বড় বিষয় নয়, তবে এটি কেবলমাত্র প্রতিবন্ধী, বয়স্ক, ছত্রাকজনিত অসুস্থ এবং অনাক্রম্য ব্যক্তিদের হত্যা করে,"" এর অর্থ এই যে লোকেরা ব্যয়যোগ্য। আরও যত্নবান হন।",211,210,0.995260663507109,3,0,0,0,0,0
282,1235071285027147776,16069,53755,ভারতে করোনার ভাইরাসের মাত্র 1 টি কেস এবং মানুষ মুখোশের জন্য পাগল !! প্রতিদিনের 400 জন মানুষ সড়ক দুর্ঘটনায় মারা যায় এবং এখনও ভাইরাস বা সড়ক দুর্ঘটনার কারণে হেলমেটগুলির মুখের সুরক্ষা বাঁচার চিন্তাভাবনা নেই!,194,189,0.9742268041237113,7,0,0,1,3,1
283,1234911110861594624,13135,38613,"রাষ্ট্রপতি @ রিয়ালডোনাল্ড ট্রাম্প অফিসে থাকাকালীন তার বেতন অনুদানের প্রতিশ্রুতিবদ্ধ করেছিলেন। এই প্রতিশ্রুতির প্রতি শ্রদ্ধা জানানো এবং আমেরিকান জনগণকে আরও সুরক্ষিত করার জন্য, তিনি কর্নাভাইরাসকে মোকাবেলা, ধারণ এবং লড়াইয়ের জন্য পরিচালিত প্রচেষ্টাকে সমর্থন করার জন্য @hhsgov কে তার 2019 এর Q4 বেতন অনুদান দিচ্ছেন।",284,279,0.9823943661971831,11,0,0,0,0,1
284,1234685467682979840,123816,321253,"আমি সিটলে থাকি, আমার কোভিড -১৯ এর সমস্ত লক্ষণ রয়েছে এবং দীর্ঘস্থায়ী ব্রঙ্কাইটিসের ইতিহাস রয়েছে। যেহেতু আমি অনেক 65+ রোগী এবং দীর্ঘস্থায়ী অসুস্থতা নিয়ে একটি শারীরিক থেরাপি ক্লিনিকে কাজ করি, তাই আমি দায়বদ্ধ হয়ে পরীক্ষা নেওয়ার সিদ্ধান্ত নিয়েছিলাম। এভাবেই চলে গেল",266,264,0.9924812030075187,12,0,0,0,0,1
285,1235024875279933440,13752,50421,"আমার বাবা বলেছিলেন ""কেন তারা কেবল করোনার ভাইরাস নিরাময় করে না"" এবং আমি তাকে বলেছিলাম যে এটি আমাকে এই হোম চলচ্চিত্রের ক্লিপটির কথা মনে করিয়ে দেয়",106,106,1.0,0,0,0,0,0,0
286,1235083359501430789,18552,103374,বিশ্বজুড়ে বিশেষজ্ঞরা কোভিড -১৯ উপন্যাসের করোন ভাইরাস ছড়িয়ে পড়তে যাতে জনসমাগম কমাতে পরামর্শ দিয়েছেন। তাই এ বছর আমি কোনও হোলি মিলন কর্মসূচিতে অংশ না নেওয়ার সিদ্ধান্ত নিয়েছি।,194,194,1.0,12,0,0,0,0,1
287,1235219248903073800,10912,43123,ইস্রায়েলের প্রধানমন্ত্রী বেঞ্জামিন নেতানিয়াহু @ নেটানিয়াহু কর্নাভাইরাসের বিস্তারকে প্রশমিত করতে একটি সংবাদ সম্মেলনে ইস্রায়েলিদের নমস্কারের শুভেচ্ছার ভারতীয় পদ্ধতি অবলম্বন করতে উত্সাহিত করেছেন,182,178,0.978021978021978,8,0,0,0,0,1
288,1234979421464879105,11060,29351,প্রিয় @ রিয়েলডোনাল্ড ট্রাম্প: আপনি জানুয়ারীতে কোভিড_19 সম্পর্কে জানতেন। এটি মার্চ এবং আপনার প্রশাসনের কাছে এখনও পর্যাপ্ত পরীক্ষার কিট নেই। এটি নিঃসঙ্কোচ এবং দায়বদ্ধতা থেকে মুক্ত। করোনআউটব্রেক কমানো বন্ধ করুন এবং নেতৃত্ব শুরু করুন। জীবন ঝুঁকির মধ্যে রয়েছে। <LINK>,268,264,0.9850746268656716,14,0,0,0,0,1
289,1235185048078278657,7849,33671,নিরাপত্তা সর্বদা প্রথম আসে। আতঙ্কিত হয়ে নিরাপদে থাকবেন না। করোনালার্ট <লিঙ্ক>,74,73,0.9864864864864865,4,0,0,0,0,0
290,1234916336393969667,5588,13862,"করোনাভাইরাস সংখ্যায় সবচেয়ে বেশি সংখ্যক দেশগুলি নির্ধারণ করে 1. চীন 2. দক্ষিণ কোরিয়া 3. ইতালি 4. ইরান 5, জাপান 6. ফ্রান্স 7. জার্মানি 8. স্পেন 9. সিঙ্গাপুর 10. মার্কিন",158,156,0.9873417721518988,14,0,0,0,0,1
291,1234616723615166465,11277,22335,"সিঙ্গাপুরে প্রকাশিত হচ্ছে করোনভাইরাস তথ্যের গভীরতা দেখে আমি হতবাক। এই ওয়েবসাইটে আপনি প্রতিটি পরিচিত সংক্রমণের কেস দেখতে পাবেন, যেখানে ব্যক্তিটি বাস করে এবং কাজ করে, কোন হাসপাতালে তারা ভর্তি হয়েছিল এবং ক্যারিয়ারের নেটওয়ার্ক টপোলজি সবই একটি টাইম-সিরিজের উপরে রেখেছিল <লিঙ্ক>",284,282,0.9929577464788732,3,0,0,0,0,1
292,1235351764737675264,7704,33286,"ধন্যবাদ, দুর্দান্ত কাজ চালিয়ে যান!",34,34,1.0,1,0,0,1,1,0
293,1235149229179404289,4872,9292,"নতুন করোনাভাইরাস বিশ্বব্যাপী প্রায় ৩.৪% কেস হারিয়েছে - এটি ফ্লুর চেয়ে মারাত্মক, তবে এখনও ধারণযোগ্য নয়। মৌসুমী ফ্লুর মৃত্যুর হার 1% ইউআরএল এর নীচে",196,176,0.8979591836734694,2,0,0,0,0,1
294,1234650511636410368,7131,15268,নাইজেরিয়া ইবোলা এবং করোনার ভাইরাস কার্যকরভাবে পরিচালনা করতে সক্ষম হচ্ছে আপনাকে কেবল আপনাকে জানাতে দেয় যে অন্য সমস্ত ক্ষেত্রে অক্ষমতা উদ্দেশ্যপ্রাপ্ত is,137,137,1.0,3,0,0,0,0,0
295,1234634259912155137,17914,82924,"বিরতি: আমি জরুরী ঘর, জরুরি যত্ন এবং অফিস পরিদর্শন সহ করোনভাইরাসগুলির পরীক্ষার সাথে সম্পর্কিত ব্যয় ভাগাভাগি মওকুফ করার জন্য এনআইয়ের স্বাস্থ্য বীমাদাতাদের প্রয়োজনীয় একটি নতুন নির্দেশের ঘোষণা দিচ্ছি। আমরা কোনও নতুন ইয়র্কারের জন্য কোভিড -১৯ টেস্টিংয়ে অ্যাক্সেসের জন্য ব্যয়টিকে বাধা হতে পারি না।",273,271,0.9926739926739927,19,0,0,0,0,1
296,1235210250812305408,4477,16086,"নেতানিয়াহু করোনার বিরুদ্ধে ইস্রায়েলের নতুন চূড়ান্ত পদক্ষেপের ঘোষণা দিচ্ছেন। ইস্রায়েলিদের হাত কাঁপানো বন্ধ করার নির্দেশ দেয়, পরিবর্তে নামস্টের ভারতীয় রীতি অনুসরণ করার পরামর্শ দেয়। l ™ ðŸ ½ <লিঙ্ক>",175,174,0.9942857142857143,5,0,0,0,0,1
297,1235239113298759680,6000,14222,"কেবল ইর দস্তকের সাথে কথা বলেছেন যারা বলে যে তিনি 99% নিশ্চিত করোন ভাইরাস হিসাবে কেস দেখছেন। ফ্লু, সাম্প্রতিক ভ্রমণ, বিমানবন্দরে কাজের জন্য নেতিবাচক। পরীক্ষা করার অনুমতি নেই। রোগীরা কর্মস্থলে ফিরে আসে কারণ তারা দৃ diagnosis় নির্ণয়ে ডাব্লু / আউট সময় নিতে পারে না। অন্যান্য ইরক ডক্স একই জিনিস দেখছে।",270,269,0.9962962962962963,9,0,0,0,0,1
298,1235265562990637056,4352,16980,"ধীরে ধীরে, সমস্ত হিন্দু traditionsতিহ্য বিশ্ব গ্রহণ করবে। যোগব্যায়াম ইতিমধ্যে পারিবারিক ব্যবস্থা প্রয়োজন এবং নিরামিষবাদ সন্ত্রাসবাদের বিরুদ্ধে লড়াই করার সর্বজনগ্রাহ্য গ্রহণযোগ্যতা, কমিউনিস্টদের ঘৃণা ও গোঁড়ামির বিরুদ্ধে লড়াই করার জন্য বহুতাবাদ। অবৈজ্ঞানিক অব্রাহামিক নীতিগুলির সময় শেষ <<লিঙ্ক>",285,284,0.9964912280701754,8,0,0,0,0,0
299,1234835892159877121,6046,16669,কংগ্রেসের জরুরী করোনাভাইরাস তহবিল ফিজা অনুমোদনের সাথে বেঁধে রাখা উচিত নয়। আমাদের ন্যায়বিচার ব্যবস্থায় আমেরিকান জনগণের আস্থা ফিরিয়ে আনতে আমাদের অবশ্যই ফিসা সিস্টেমটি সংস্কার করতে হবে এবং নিশ্চিত করুন যে @ রিয়ালডোনাল্ড ট্রাম্পের কি হয়েছিল এবং ২০১ 2016 সালে তার প্রচার আবার কখনও ঘটেছিল না <<লিঙ্ক>,282,276,0.9787234042553191,25,0,0,0,0,0
300,1235037111239077889,3916,5914,"প্রাক্তন সদস্য ছানিয়েল, লে, সুহো এবং কাই কোরিয়া ভাইরাস প্রাদুর্ভাবের বিরুদ্ধে লড়াইয়ের জন্য কোরিয়া দুর্যোগ ত্রাণ সংস্থার আশা ব্রিজকে মিলিত ১ 170০ মিলিয়ন জনের অনুদান দিয়েছেন। covid19 @weareoneexo @layzhang ì ° ¬ì — ´ জাংজিক্সিং ìˆ˜í˜¸ ì — ‘ì †",246,232,0.943089430894309,23,0,0,0,0,1
301,1235001112735944705,3964,10478,প্রিয় @vp পেন্স: আপনি আমেরিকানদের কাছ থেকে কী লুকিয়ে আছেন? বিশেষজ্ঞরা করোনআউটব্রেক সম্পর্কে কী বলছেন তা আপনি কেন লোকেরা দেখতে এবং শুনতে দেবেন না?,158,155,0.9810126582278481,9,1,2,0,0,0
302,1234778537615212544,10789,36321,"প্রিয় @ পমাইন্ডিয়া, আপনার সামাজিক মিডিয়া অ্যাকাউন্টগুলির সাথে ক্লাউনটি খেলার সময় নষ্ট করা ছেড়ে দিন, যখন ইন্ডিয়া কোনও জরুরি অবস্থার মুখোমুখি হয়। করোনার ভাইরাস চ্যালেঞ্জ গ্রহণের ক্ষেত্রে প্রতিটি ভারতীয়ের দৃষ্টি নিবদ্ধ করুন। এখানে এটি কিভাবে সম্পন্ন .. করোনবিরুশিন্ডিয়া",251,245,0.9760956175298805,12,0,0,0,0,0
303,1235197302333149185,3720,7700,চেপে ধরুন - চীন কমিউনিস্ট পার্টি এখন করোনাভাইরাসউব্রেককে অস্বীকার করে চিনে উত্থিত? এটিই ভাইজিংয়ের বেইজিংয়ের বিপর্যয়মূলক অপব্যবহারের পরে বিশ্বব্যাপী স্বাস্থ্য সংকট দেখা দিয়েছে? অক্ষম ঠগ এবং মিথ্যাবাদী <লিঙ্ক> এর কী সংগ্রহ,236,234,0.9915254237288136,10,1,2,0,0,1
304,1235166676309676032,3270,5088,"বিশ্ব স্বাস্থ্য সংস্থা নিশ্চিত করেছে যে কোভিড -১৯ মৌসুমী ফ্লুর চেয়ে মারাত্মক, তবে সহজে সঞ্চারিত হয় না। করোনাভাইরাস প্রাদুর্ভাবের সর্বশেষ আপডেটগুলি এখানে পড়ুন।",179,179,1.0,6,0,0,0,0,1
305,1235172654778167296,3373,12822,do not panic ! hereâs all what you need to know &amp; do as a responsible citizen.do not panic ! hereâs all what you need to know & do as a responsible citizen. coronavirusindia microbe covid2019 coronaalert <link>,226,218,0.9646017699115044,25,0,0,1,2,0
